reg_number;law;method;status;subject;customer;customer_code;price_rub;published;updated;deadline;url
0374400000526000041;44-ФЗ;Электронный аукцион;Определение поставщика отменено;на оказание услуг по организации выставки «Море не волнуется»;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ КУЛЬТУРЫ ""РОССИЙСКАЯ ГОСУДАРСТВЕННАЯ ХУДОЖЕСТВЕННАЯ ГАЛЕРЕЯ""";03744000005;39870000.0;01.09.2026;22.09.2026;09.09.2026;/epz/order/notice/ea20/view/common-info.html?regNumber=0374400000526000041
0151300050826000008;44-ФЗ;Электронный аукцион;Подача заявок;Работы по содержанию в зимний период автомобильных дорог в населённых пунктах Раздольненского сельсовета Новосибирского района Новосибирской области;АДМИНИСТРАЦИЯ РАЗДОЛЬНЕНСКОГО СЕЛЬСОВЕТА НОВОСИБИРСКОГО РАЙОНА НОВОСИБИРСКОЙ ОБЛАСТИ;01513000508;4950000.0;22.09.2026;22.09.2026;30.09.2026;/epz/order/notice/ea20/view/common-info.html?regNumber=0151300050826000008
0373200033926000020;44-ФЗ;Электронный аукцион;Подача заявок;Оказание услуг по техническому обслуживанию раздвижных дверей;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ДОМ СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ ""ОБРУЧЕВСКИЙ"" ДЕПАРТАМЕНТА ТРУДА И СОЦИАЛЬНОЙ ЗАЩИТЫ НАСЕЛЕНИЯ ГОРОДА МОСКВЫ";03732000339;3698537.43;22.09.2026;22.09.2026;30.09.2026;/epz/order/notice/ea20/view/common-info.html?regNumber=0373200033926000020
0372200124226000051;44-ФЗ;Запрос котировок в электронной форме;Подача заявок;Поставка комплекта для программирования мобильных роботов с применением искусственного интеллекта;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ НЕТИПОВОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ПРЕЗИДЕНТСКИЙ ФИЗИКО-МАТЕМАТИЧЕСКИЙ ЛИЦЕЙ № 239""";03722001242;934666.7;22.09.2026;22.09.2026;29.09.2026;/epz/order/notice/zk20/view/common-info.html?regNumber=0372200124226000051
0372100049626002064;44-ФЗ;Запрос котировок в электронной форме;Определение поставщика завершено;Поставка контейнеров универсальных для транспортировки тары с образцами;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""НАЦИОНАЛЬНЫЙ МЕДИЦИНСКИЙ ИССЛЕДОВАТЕЛЬСКИЙ ЦЕНТР ИМЕНИ В.А. АЛМАЗОВА"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ";03721000496;5733.42;11.09.2026;22.09.2026;18.09.2026;/epz/order/notice/zk20/view/common-info.html?regNumber=0372100049626002064
0358600008226000002;44-ФЗ;Электронный аукцион;Подача заявок;Поставка автоматизированного комплекса для скрининг-оценки уровня физического развития, психофизиологического здоровья, функциональных и адаптивных резервов организма;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДА РОСТОВА-НА-ДОНУ ""ДЕТСКИЙ САД № 25""";03586000082;3811500.0;22.09.2026;22.09.2026;30.09.2026;/epz/order/notice/ea20/view/common-info.html?regNumber=0358600008226000002
0372100049626002051;44-ФЗ;Электронный аукцион;Определение поставщика завершено;Поставка снегоуборщика бензинового;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""НАЦИОНАЛЬНЫЙ МЕДИЦИНСКИЙ ИССЛЕДОВАТЕЛЬСКИЙ ЦЕНТР ИМЕНИ В.А. АЛМАЗОВА"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ";03721000496;47706.33;09.09.2026;22.09.2026;21.09.2026;/epz/order/notice/ea20/view/common-info.html?regNumber=0372100049626002051
0358200002626000087;44-ФЗ;Закупка, осуществляемая в соответствии с частью 12 статьи 93 Закона № 44-ФЗ;Работа комиссии;;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ РОСТОВСКОЙ ОБЛАСТИ ""ПАТОЛОГО-АНАТОМИЧЕСКОЕ БЮРО""";03582000026;2738044.0;22.09.2026;22.09.2026;;/epz/order/notice/ezt20/view/common-info.html?regNumber=0358200002626000087
0372200023026000254;44-ФЗ;Закупка, осуществляемая в соответствии с частью 12 статьи 93 Закона № 44-ФЗ;Работа комиссии;;"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""КЛИНИЧЕСКАЯ РЕВМАТОЛОГИЧЕСКАЯ БОЛЬНИЦА № 25"" ИМЕНИ В.А.НАСОНОВОЙ";03722000230;2722548.0;22.09.2026;22.09.2026;;/epz/order/notice/ezt20/view/common-info.html?regNumber=0372200023026000254
0333300035626000342;44-ФЗ;Запрос котировок в электронной форме;Подача заявок;Поставка изделий медицинского назначения (перчатки смотровые);"ОБЛАСТНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ГОРОДСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА №3 Г.ИВАНОВА""";03333000356;1000000.0;22.09.2026;22.09.2026;29.09.2026;/epz/order/notice/zk20/view/common-info.html?regNumber=0333300035626000342
0803200013326000019;44-ФЗ;Закупка, осуществляемая в соответствии с частью 12 статьи 93 Закона № 44-ФЗ;Работа комиссии;;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ ДАГЕСТАН ""ДИРЕКЦИЯ ПО ПРОВЕДЕНИЮ И МАТЕРИАЛЬНОМУ ОБЕСПЕЧЕНИЮ СПОРТИВНЫХ МЕРОПРИЯТИЙ""";08032000133;327900.0;22.09.2026;22.09.2026;;/epz/order/notice/ezt20/view/common-info.html?regNumber=0803200013326000019
0817200000326013940;44-ФЗ;Электронный аукцион;Определение поставщика завершено;Поставка лекарственных препаратов для медицинского применения в 2027 году;"КРАЕВОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ГОСУДАРСТВЕННЫХ ЗАКУПОК АЛТАЙСКОГО КРАЯ""";08172000003;21590.4;11.09.2026;22.09.2026;22.09.2026;/epz/order/notice/ea20/view/common-info.html?regNumber=0817200000326013940
0817200000326013853;44-ФЗ;Электронный аукцион;Определение поставщика завершено;Поставка лекарственного препарата для медицинского применения МНН: ДИФЕНГИДРАМИН;"КРАЕВОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ГОСУДАРСТВЕННЫХ ЗАКУПОК АЛТАЙСКОГО КРАЯ""";08172000003;14310.0;10.09.2026;22.09.2026;22.09.2026;/epz/order/notice/ea20/view/common-info.html?regNumber=0817200000326013853
0817200000326013840;44-ФЗ;Электронный аукцион;Определение поставщика завершено;Поставка лекарственного препарата для медицинского применения Амиодарон;"КРАЕВОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ГОСУДАРСТВЕННЫХ ЗАКУПОК АЛТАЙСКОГО КРАЯ""";08172000003;31266.0;10.09.2026;22.09.2026;22.09.2026;/epz/order/notice/ea20/view/common-info.html?regNumber=0817200000326013840
0318300498826000289;44-ФЗ;Закупка, осуществляемая в соответствии с частью 12 статьи 93 Закона № 44-ФЗ;Определение поставщика завершено;;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""РОДИЛЬНЫЙ ДОМ ГОРОДА КРАСНОДАРА"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ КРАСНОДАРСКОГО КРАЯ";03183004988;176000.0;22.09.2026;22.09.2026;;/epz/order/notice/ezt20/view/common-info.html?regNumber=0318300498826000289
0317300181726000029;44-ФЗ;Закупка, осуществляемая в соответствии с частью 12 статьи 93 Закона № 44-ФЗ;Определение поставщика завершено;;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ""КУЛУНДИНСКАЯ СПОРТИВНАЯ ШКОЛА"" МУНИЦИПАЛЬНОГО ОКРУГА КУЛУНДИНСКИЙ РАЙОН АЛТАЙСКОГО КРАЯ";03173001817;8250.0;21.09.2026;22.09.2026;;/epz/order/notice/ezt20/view/common-info.html?regNumber=0317300181726000029
0317300181726000025;44-ФЗ;Закупка, осуществляемая в соответствии с частью 12 статьи 93 Закона № 44-ФЗ;Определение поставщика завершено;;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ""КУЛУНДИНСКАЯ СПОРТИВНАЯ ШКОЛА"" МУНИЦИПАЛЬНОГО ОКРУГА КУЛУНДИНСКИЙ РАЙОН АЛТАЙСКОГО КРАЯ";03173001817;10500.0;21.09.2026;22.09.2026;;/epz/order/notice/ezt20/view/common-info.html?regNumber=0317300181726000025
0317300181726000026;44-ФЗ;Закупка, осуществляемая в соответствии с частью 12 статьи 93 Закона № 44-ФЗ;Определение поставщика завершено;;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ""КУЛУНДИНСКАЯ СПОРТИВНАЯ ШКОЛА"" МУНИЦИПАЛЬНОГО ОКРУГА КУЛУНДИНСКИЙ РАЙОН АЛТАЙСКОГО КРАЯ";03173001817;6900.0;21.09.2026;22.09.2026;;/epz/order/notice/ezt20/view/common-info.html?regNumber=0317300181726000026
0131200001026006520;44-ФЗ;Электронный аукцион;Подача заявок;"2026-06936**Поставка медицинского оборудования (систем мониторинга нескольких жизненно важных физиологических показателей, клинических) для обеспечения государственных нужд по строительству объекта: «Реконструкция приемного отделения №1 бюджетного учреждения здравоохранения Воронежской области ""Воронежская областная клиническая больница №1"" г. Воронеж, Московский пр-т,151»";МИНИСТЕРСТВО ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ В СФЕРЕ ЗАКУПОК ВОРОНЕЖСКОЙ ОБЛАСТИ;01312000010;9702000.0;22.09.2026;22.09.2026;01.10.2026;/epz/order/notice/ea20/view/common-info.html?regNumber=0131200001026006520
0333300035626000329;44-ФЗ;Запрос котировок в электронной форме;Определение поставщика завершено;Поставка изделий медицинского назначения (перчатки смотровые);"ОБЛАСТНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ГОРОДСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА №3 Г.ИВАНОВА""";03333000356;1000000.0;11.09.2026;22.09.2026;18.09.2026;/epz/order/notice/zk20/view/common-info.html?regNumber=0333300035626000329
0351300161526000207;44-ФЗ;Запрос котировок в электронной форме;Подача заявок;Поставка одноразовых изделий медицинского назначения;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ НОВОСИБИРСКОЙ ОБЛАСТИ ""КЫШТОВСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА""";03513001615;59819.6;22.09.2026;22.09.2026;29.09.2026;/epz/order/notice/zk20/view/common-info.html?regNumber=0351300161526000207
0372200023026000253;44-ФЗ;Закупка, осуществляемая в соответствии с частью 12 статьи 93 Закона № 44-ФЗ;Работа комиссии;;"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""КЛИНИЧЕСКАЯ РЕВМАТОЛОГИЧЕСКАЯ БОЛЬНИЦА № 25"" ИМЕНИ В.А.НАСОНОВОЙ";03722000230;143912.84;22.09.2026;22.09.2026;;/epz/order/notice/ezt20/view/common-info.html?regNumber=0372200023026000253
0310200000326003300;44-ФЗ;Запрос котировок в электронной форме;Подача заявок;Продукты питания (бобовые, мак.изд.);УПРАВЛЕНИЕ РЕСПУБЛИКИ СЕВЕРНАЯ ОСЕТИЯ-АЛАНИЯ ПО ПРОВЕДЕНИЮ ЗАКУПОК ДЛЯ ГОСУДАРСТВЕННЫХ НУЖД;03102000003;25767.5;22.09.2026;22.09.2026;29.09.2026;/epz/order/notice/zk20/view/common-info.html?regNumber=0310200000326003300
0859200001126011310;44-ФЗ;Электронный аукцион;Подача заявок;Оказание услуг по предоставлению лицензии на право использования операционной системы специального назначения «Astra Linux Special Edition»;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ РЯЗАНСКОЙ ОБЛАСТИ ""ЦЕНТР ЗАКУПОК РЯЗАНСКОЙ ОБЛАСТИ""";08592000011;536000.0;22.09.2026;22.09.2026;01.10.2026;/epz/order/notice/ea20/view/common-info.html?regNumber=0859200001126011310
0354300091226000031;44-ФЗ;Электронный аукцион;Определение поставщика завершено;Закупка пульпоэкстракторов;"БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ОРЛОВСКОЙ ОБЛАСТИ ""ДЕТСКАЯ СТОМАТОЛОГИЧЕСКАЯ ПОЛИКЛИНИКА""";03543000912;126750.0;10.09.2026;22.09.2026;18.09.2026;/epz/order/notice/ea20/view/common-info.html?regNumber=0354300091226000031
0372200023026000252;44-ФЗ;Закупка, осуществляемая в соответствии с частью 12 статьи 93 Закона № 44-ФЗ;Работа комиссии;;"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""КЛИНИЧЕСКАЯ РЕВМАТОЛОГИЧЕСКАЯ БОЛЬНИЦА № 25"" ИМЕНИ В.А.НАСОНОВОЙ";03722000230;243560.8;22.09.2026;22.09.2026;;/epz/order/notice/ezt20/view/common-info.html?regNumber=0372200023026000252
0879500000126000048;44-ФЗ;Электронный аукцион;Подача заявок;Топливо дизельное зимнее экологического класса К5 для котельной на 2026г.;"РЕСПУБЛИКАНСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ЛЕЧЕБНО-ПРОФИЛАКТИЧЕСКОЕ УЧРЕЖДЕНИЕ ""РЕСПУБЛИКАНСКАЯ ПСИХИАТРИЧЕСКАЯ БОЛЬНИЦА""";08795000001;1907040.0;22.09.2026;22.09.2026;30.09.2026;/epz/order/notice/ea20/view/common-info.html?regNumber=0879500000126000048
0319200044426000043;44-ФЗ;Запрос котировок в электронной форме;Подача заявок;Поставка продуктов питания (Макаронные изделия группы В);"КРАЕВОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ ""ЦЕНТР СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ НАСЕЛЕНИЯ""";03192000444;38635.52;22.09.2026;22.09.2026;30.09.2026;/epz/order/notice/zk20/view/common-info.html?regNumber=0319200044426000043
0377200009826000090;44-ФЗ;Закупка, осуществляемая в соответствии с частью 12 статьи 93 Закона № 44-ФЗ;Определение поставщика завершено;;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ АЛТАЙ ""ПРОТИВОТУБЕРКУЛЕЗНЫЙ ДИСПАНСЕР""";03772000098;68919.6;22.09.2026;22.09.2026;;/epz/order/notice/ezt20/view/common-info.html?regNumber=0377200009826000090
0335200014926003487;44-ФЗ;Электронный аукцион на проведение работ по строительству, реконструкции, кап. ремонту, сносу объекта кап. строительства в соответствии с п. 8 ч. 1 ст. 33 Закона № 44-ФЗ;Подача заявок;"Выполнение работ по объекту: Капитальный ремонт стационарной электрифицированной осушительной насосной станции №18а в муниципальном образовании ""Славский муниципальный округ"" кад. №39:12:040201:347";"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛИНИНГРАДСКОЙ ОБЛАСТИ ""ЦЕНТР ОБЕСПЕЧЕНИЯ ОРГАНИЗАЦИИ И ПРОВЕДЕНИЯ ТОРГОВ""";03352000149;6434473.6;22.09.2026;22.09.2026;01.10.2026;/epz/order/notice/ea20/view/common-info.html?regNumber=0335200014926003487
0335400002526000062;44-ФЗ;Запрос котировок в электронной форме;Определение поставщика завершено;Поставка масла компрессорного для СТМ «Атлантида»;"АТЛАНТИЧЕСКИЙ ФИЛИАЛ ФЕДЕРАЛЬНОГО ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО НАУЧНОГО УЧРЕЖДЕНИЯ ""ВСЕРОССИЙСКИЙ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ РЫБНОГО ХОЗЯЙСТВА И ОКЕАНОГРАФИИ""";03354000025;241499.79;15.09.2026;22.09.2026;22.09.2026;/epz/order/notice/zk20/view/common-info.html?regNumber=0335400002526000062
0336300020126000120;44-ФЗ;Закупка, осуществляемая в соответствии с частью 12 статьи 93 Закона № 44-ФЗ;Определение поставщика завершено;;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ТВЕРСКОЙ ОБЛАСТИ ""ВЫШНЕВОЛОЦКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА""";03363000201;4929429.41;22.09.2026;22.09.2026;;/epz/order/notice/ezt20/view/common-info.html?regNumber=0336300020126000120
0131200001026006519;44-ФЗ;Запрос котировок в электронной форме;Подача заявок;2026-05891/ Оказание услуг по огнезащитной обработке деревянных конструкций чердачных помещений;МИНИСТЕРСТВО ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ В СФЕРЕ ЗАКУПОК ВОРОНЕЖСКОЙ ОБЛАСТИ;01312000010;211649.83;22.09.2026;22.09.2026;29.09.2026;/epz/order/notice/zk20/view/common-info.html?regNumber=0131200001026006519
0142200001326017662;44-ФЗ;Запрос котировок в электронной форме;Определение поставщика отменено;Поставка медицинских изделий: Периметр автоматический;КОМИТЕТ ПО ОРГАНИЗАЦИИ ТОРГОВ САМАРСКОЙ ОБЛАСТИ;01422000013;6210000.0;17.09.2026;22.09.2026;24.09.2026;/epz/order/notice/zk20/view/common-info.html?regNumber=0142200001326017662
0131200001026006518;44-ФЗ;Электронный аукцион;Подача заявок;2026-06683/ Поставка продуктов питания (морепродукты);МИНИСТЕРСТВО ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ В СФЕРЕ ЗАКУПОК ВОРОНЕЖСКОЙ ОБЛАСТИ;01312000010;767700.0;22.09.2026;22.09.2026;30.09.2026;/epz/order/notice/ea20/view/common-info.html?regNumber=0131200001026006518
0301300081526000165;44-ФЗ;Электронный аукцион;Определение поставщика завершено;Поставка расходных материалов для клинико-диагностической лаборатории;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ БАШКОРТОСТАН ЧИШМИНСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА;03013000815;814282.0;11.09.2026;22.09.2026;21.09.2026;/epz/order/notice/ea20/view/common-info.html?regNumber=0301300081526000165
0310200000326003298;44-ФЗ;Запрос котировок в электронной форме;Подача заявок;Продукты питания (овощи);УПРАВЛЕНИЕ РЕСПУБЛИКИ СЕВЕРНАЯ ОСЕТИЯ-АЛАНИЯ ПО ПРОВЕДЕНИЮ ЗАКУПОК ДЛЯ ГОСУДАРСТВЕННЫХ НУЖД;03102000003;260597.6;22.09.2026;22.09.2026;29.09.2026;/epz/order/notice/zk20/view/common-info.html?regNumber=0310200000326003298
0318300498826000288;44-ФЗ;Закупка, осуществляемая в соответствии с частью 12 статьи 93 Закона № 44-ФЗ;Определение поставщика завершено;;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""РОДИЛЬНЫЙ ДОМ ГОРОДА КРАСНОДАРА"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ КРАСНОДАРСКОГО КРАЯ";03183004988;80000.0;22.09.2026;22.09.2026;;/epz/order/notice/ezt20/view/common-info.html?regNumber=0318300498826000288
0363500001526000064;44-ФЗ;Закупка, осуществляемая в соответствии с частью 12 статьи 93 Закона № 44-ФЗ;Работа комиссии;;"СМОЛЕНСКОЕ ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ДЕТСКИЙ ОЗДОРОВИТЕЛЬНЫЙ ЦЕНТР ПАТРИОТИЧЕСКОГО ВОСПИТАНИЯ ""ОРЛЕНОК""";03635000015;50000.0;22.09.2026;22.09.2026;;/epz/order/notice/ezt20/view/common-info.html?regNumber=0363500001526000064
0342200040126000036;44-ФЗ;Запрос котировок в электронной форме;Подача заявок;"Оказание услуг по организации и проведению очного этапа Конкурса по присуждению премии в области развития профессионального образования в Самарской области «Студент года 2026» для нужд государственного бюджетного учреждения Самарской области ""Агентство по реализации молодежной политики""";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ САМАРСКОЙ ОБЛАСТИ ""АГЕНТСТВО ПО РЕАЛИЗАЦИИ МОЛОДЕЖНОЙ ПОЛИТИКИ""";03422000401;359162.47;22.09.2026;22.09.2026;29.09.2026;/epz/order/notice/zk20/view/common-info.html?regNumber=0342200040126000036
0317100017026000097;44-ФЗ;Электронный аукцион;Определение поставщика завершено;Поставка строительных материалов;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЛЕЧЕБНОЕ ИСПРАВИТЕЛЬНОЕ УЧРЕЖДЕНИЕ № 8 УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО АЛТАЙСКОМУ КРАЮ""";03171000170;48890.15;09.09.2026;22.09.2026;18.09.2026;/epz/order/notice/ea20/view/common-info.html?regNumber=0317100017026000097
0346100000426000040;44-ФЗ;Запрос котировок в электронной форме;Определение поставщика завершено;Кабель СИП-4 4х25;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ИСПРАВИТЕЛЬНАЯ КОЛОНИЯ № 4 УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО ЛИПЕЦКОЙ ОБЛАСТИ""";03461000004;45726.3;10.09.2026;22.09.2026;18.09.2026;/epz/order/notice/zk20/view/common-info.html?regNumber=0346100000426000040
0360300298226000087;44-ФЗ;Открытый конкурс в электронной форме на проведение работ по строительству, реконструкции, кап. ремонту, сносу объекта кап. строительства в соответствии с п. 8 ч. 1 ст. 33 Закона № 44-ФЗ;Определение поставщика завершено;Выполнение работ по подготовке проектной документации и (или) выполнение инженерных изысканий, выполнение работ по строительству и вводу в эксплуатацию объекта капитального строительства: «Многоквартирный жилой дом по адресу: г. Саратов, проезд Больничный, д.4»;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""КАПИТАЛЬНОЕ СТРОИТЕЛЬСТВО""";03603002982;898981833.82;25.08.2026;22.09.2026;18.09.2026;/epz/order/notice/ok20/view/common-info.html?regNumber=0360300298226000087
0860200000826007832;44-ФЗ;Электронный аукцион;Подача заявок;Оказание услуги по ремонту видеоколоноскопа Пентакс ЕС с принадлежностями;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ САРАТОВСКОЙ ОБЛАСТИ ""ГОСУДАРСТВЕННОЕ АГЕНТСТВО ПО ЦЕНТРАЛИЗАЦИИ ЗАКУПОК""";08602000008;240800.0;22.09.2026;22.09.2026;30.09.2026;/epz/order/notice/ea20/view/common-info.html?regNumber=0860200000826007832
0360300298226000086;44-ФЗ;Открытый конкурс в электронной форме на проведение работ по строительству, реконструкции, кап. ремонту, сносу объекта кап. строительства в соответствии с п. 8 ч. 1 ст. 33 Закона № 44-ФЗ;Определение поставщика завершено;Выполнение работ по подготовке проектной документации и (или) выполнение инженерных изысканий, выполнение работ по строительству и вводу в эксплуатацию объекта капитального строительства: «Многоквартирный жилой дом по адресу: г. Саратов, ул. им. Азина В.М., б/н в Заводском районе»;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""КАПИТАЛЬНОЕ СТРОИТЕЛЬСТВО""";03603002982;306069832.64;25.08.2026;22.09.2026;18.09.2026;/epz/order/notice/ok20/view/common-info.html?regNumber=0360300298226000086
0387200008526000233;44-ФЗ;Запрос котировок в электронной форме;Определение поставщика завершено;Поставка медицинских изделий (Анализатор идентификации микроорганизмов/чувствительности микроорганизмов к антимикробным препаратам ИВД) для объекта: «Бюджетное учреждение Ханты-Мансийского автономного округа-Югры «Югорская городская больница» Терапевтическое отделение поликлиники»;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ХАНТЫ-МАНСИЙСКОГО АВТОНОМНОГО ОКРУГА - ЮГРЫ ""УПРАВЛЕНИЕ КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА""";03872000085;7491600.0;14.09.2026;22.09.2026;21.09.2026;/epz/order/notice/zk20/view/common-info.html?regNumber=0387200008526000233
0335400002526000063;44-ФЗ;Запрос котировок в электронной форме;Определение поставщика завершено;Поставка продуктов питания (сухофрукты, печенье, джем, горох консервированный) для снабжения СТМ «Атлантида»;"АТЛАНТИЧЕСКИЙ ФИЛИАЛ ФЕДЕРАЛЬНОГО ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО НАУЧНОГО УЧРЕЖДЕНИЯ ""ВСЕРОССИЙСКИЙ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ РЫБНОГО ХОЗЯЙСТВА И ОКЕАНОГРАФИИ""";03354000025;90000.86;15.09.2026;22.09.2026;22.09.2026;/epz/order/notice/zk20/view/common-info.html?regNumber=0335400002526000063
0336300020126000116;44-ФЗ;Закупка, осуществляемая в соответствии с частью 12 статьи 93 Закона № 44-ФЗ;Определение поставщика завершено;;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ТВЕРСКОЙ ОБЛАСТИ ""ВЫШНЕВОЛОЦКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА""";03363000201;2896502.67;22.09.2026;22.09.2026;;/epz/order/notice/ezt20/view/common-info.html?regNumber=0336300020126000116
